Country/Region,date_sec,log_Confirmed
Moldova,1586217600,3.0236639181977933
Moldova,1586304000,3.0696680969115957
Moldova,1586390400,3.110252917353403
Moldova,1586476800,3.1577588860468637
Moldova,1586563200,3.1931245983544616
Moldova,1586649600,3.220631019448092
Moldova,1586736000,3.2335037603411343
Moldova,1586822400,3.286456469746983
Moldova,1586908800,3.311541958401195
Moldova,1586995200,3.3332456989619628
Moldova,1587081600,3.354876422516234
Moldova,1587168000,3.376211850282673
Moldova,1587254400,3.3930484664167784
Moldova,1587340800,3.406199423663313
Moldova,1587427200,3.4173055832445254
Moldova,1587513600,3.4437322414015967
Moldova,1587600000,3.466274321789292
Monaco,1582934400,0.0
Monaco,1583020800,0.0
Monaco,1583107200,0.0
Monaco,1583193600,0.0
Monaco,1583280000,0.0
Monaco,1583366400,0.0
Monaco,1583452800,0.0
Monaco,1583539200,0.0
Monaco,1583625600,0.0
Monaco,1583712000,0.0
Monaco,1583798400,0.0
Monaco,1583884800,0.0
Monaco,1583971200,0.3010299956639812
Monaco,1584057600,0.3010299956639812
Monaco,1584144000,0.3010299956639812
Monaco,1584230400,0.3010299956639812
Monaco,1584316800,0.8450980400142568
Monaco,1584403200,0.8450980400142568
Monaco,1584489600,0.8450980400142568
Monaco,1584576000,0.8450980400142568
Monaco,1584662400,1.0413926851582251
Monaco,1584748800,1.0413926851582251
Monaco,1584835200,1.3617278360175928
Monaco,1584921600,1.3617278360175928
Monaco,1585008000,1.3617278360175928
Monaco,1585094400,1.4913616938342726
Monaco,1585180800,1.5185139398778875
Monaco,1585267200,1.6232492903979006
Monaco,1585353600,1.6232492903979006
Monaco,1585440000,1.662757831681574
Monaco,1585526400,1.6901960800285136
Monaco,1585612800,1.7160033436347992
Monaco,1585699200,1.7403626894942439
Monaco,1585785600,1.7781512503836436
Monaco,1585872000,1.806179973983887
